04/04/2023 12:25:30.140,__RLS_2__,OK,NULL
04/04/2023 12:25:30.160,__ZRDN_1__,OK,20
04/04/2023 12:25:30.161,__ZRDN_3__,OK,20
04/04/2023 12:25:30.199,__SPRO__,OK,10
04/04/2023 12:25:30.206,__ZRDN_2__,OK,20
04/04/2023 12:25:30.256,__RLS_1__,OK,NULL
04/04/2023 12:25:31.120,__RLS_3__,OK,NULL
04/04/2023 12:25:31.353,__RLS_2__,OK,NULL
04/04/2023 12:25:31.365,__ZRDN_1__,OK,20
04/04/2023 12:25:31.377,__ZRDN_3__,OK,20
04/04/2023 12:25:31.419,__SPRO__,OK,10
04/04/2023 12:25:31.427,__ZRDN_2__,OK,20
04/04/2023 12:25:31.484,__RLS_1__,OK,NULL
04/04/2023 12:25:32.307,__RLS_3__,OK,NULL
04/04/2023 12:25:32.502,__RLS_2__,OK,NULL
04/04/2023 12:25:32.528,__ZRDN_1__,OK,20
04/04/2023 12:25:32.549,__ZRDN_3__,OK,20
04/04/2023 12:25:32.597,__SPRO__,OK,10
04/04/2023 12:25:32.601,__ZRDN_2__,OK,20
04/04/2023 12:25:32.651,__RLS_1__,OK,NULL
04/04/2023 12:25:33.432,__RLS_3__,OK,NULL
04/04/2023 12:25:33.646,__RLS_2__,OK,NULL
04/04/2023 12:25:33.692,__ZRDN_1__,OK,20
04/04/2023 12:25:33.705,__ZRDN_3__,OK,20
04/04/2023 12:25:33.737,__SPRO__,OK,10
04/04/2023 12:25:33.747,__ZRDN_2__,OK,20
04/04/2023 12:25:33.794,__RLS_1__,OK,NULL
04/04/2023 12:25:34.517,__RLS_3__,OK,NULL
04/04/2023 12:25:34.809,__RLS_2__,OK,NULL
04/04/2023 12:25:34.871,__ZRDN_3__,OK,20
04/04/2023 12:25:34.873,__ZRDN_1__,OK,20
04/04/2023 12:25:34.909,__SPRO__,OK,10
04/04/2023 12:25:34.916,__ZRDN_2__,OK,20
04/04/2023 12:25:34.958,__RLS_1__,OK,NULL
04/04/2023 12:25:35.608,__RLS_3__,OK,NULL
04/04/2023 12:25:35.948,__RLS_2__,OK,NULL
04/04/2023 12:25:36.015,__ZRDN_3__,OK,20
04/04/2023 12:25:36.018,__ZRDN_1__,OK,20
04/04/2023 12:25:36.047,__SPRO__,OK,10
04/04/2023 12:25:36.056,__ZRDN_2__,OK,20
04/04/2023 12:25:36.095,__RLS_1__,OK,NULL
04/04/2023 12:25:36.709,__RLS_3__,OK,NULL
04/04/2023 12:25:37.081,__RLS_2__,OK,NULL
04/04/2023 12:25:37.143,__ZRDN_1__,OK,20
04/04/2023 12:25:37.146,__ZRDN_3__,OK,20
04/04/2023 12:25:37.180,__SPRO__,OK,10
04/04/2023 12:25:37.189,__ZRDN_2__,OK,20
04/04/2023 12:25:37.233,__RLS_1__,OK,NULL
04/04/2023 12:25:37.857,__RLS_3__,OK,NULL
04/04/2023 12:25:38.275,__RLS_2__,OK,NULL
04/04/2023 12:25:38.337,__ZRDN_1__,OK,20
04/04/2023 12:25:38.342,__ZRDN_3__,OK,20
04/04/2023 12:25:38.362,__SPRO__,OK,10
04/04/2023 12:25:38.373,__ZRDN_2__,OK,20
04/04/2023 12:25:38.410,__RLS_1__,OK,NULL
04/04/2023 12:25:39.189,__RLS_3__,OK,NULL
04/04/2023 12:25:39.460,__RLS_2__,OK,NULL
04/04/2023 12:25:39.524,__ZRDN_1__,OK,20
04/04/2023 12:25:39.533,__ZRDN_3__,OK,20
04/04/2023 12:25:39.546,__SPRO__,OK,10
04/04/2023 12:25:39.554,__ZRDN_2__,OK,20
04/04/2023 12:25:39.592,__RLS_1__,OK,NULL
04/04/2023 12:25:40.420,__RLS_3__,OK,NULL
04/04/2023 12:25:40.608,__RLS_2__,OK,NULL
04/04/2023 12:25:40.677,__ZRDN_1__,OK,20
04/04/2023 12:25:40.686,__ZRDN_3__,OK,20
04/04/2023 12:25:40.705,__SPRO__,OK,10
04/04/2023 12:25:40.720,__ZRDN_2__,OK,20
04/04/2023 12:25:40.770,__RLS_1__,OK,NULL
04/04/2023 12:25:41.648,__RLS_3__,OK,NULL
04/04/2023 12:25:41.777,__RLS_2__,OK,NULL
04/04/2023 12:25:41.839,__ZRDN_1__,OK,20
04/04/2023 12:25:41.842,__ZRDN_3__,OK,20
04/04/2023 12:25:41.871,__SPRO__,OK,10
04/04/2023 12:25:41.891,__ZRDN_2__,OK,20
04/04/2023 12:25:41.942,__RLS_1__,OK,NULL
04/04/2023 12:25:42.857,__RLS_3__,OK,NULL
04/04/2023 12:25:42.966,__RLS_2__,OK,NULL
04/04/2023 12:25:43.007,__ZRDN_1__,OK,20
04/04/2023 12:25:43.019,__ZRDN_3__,OK,20
04/04/2023 12:25:43.053,__SPRO__,OK,10
04/04/2023 12:25:43.071,__ZRDN_2__,OK,20
04/04/2023 12:25:43.118,__RLS_1__,OK,NULL
04/04/2023 12:25:44.063,__RLS_3__,OK,NULL
04/04/2023 12:25:44.160,__RLS_2__,OK,NULL
04/04/2023 12:25:44.196,__ZRDN_1__,OK,20
04/04/2023 12:25:44.207,__ZRDN_3__,OK,20
04/04/2023 12:25:44.235,__SPRO__,OK,10
04/04/2023 12:25:44.256,__ZRDN_2__,OK,20
04/04/2023 12:25:44.305,__RLS_1__,OK,NULL
04/04/2023 12:25:45.256,__RLS_3__,OK,NULL
04/04/2023 12:25:45.340,__RLS_2__,OK,NULL
04/04/2023 12:25:45.387,__ZRDN_1__,OK,20
04/04/2023 12:25:45.391,__ZRDN_3__,OK,20
04/04/2023 12:25:45.429,__SPRO__,OK,10
04/04/2023 12:25:45.441,__ZRDN_2__,OK,20
04/04/2023 12:25:45.493,__RLS_1__,OK,NULL
04/04/2023 12:25:46.484,__RLS_3__,OK,NULL
04/04/2023 12:25:46.556,__RLS_2__,OK,NULL
04/04/2023 12:25:46.593,__ZRDN_1__,OK,20
04/04/2023 12:25:46.605,__ZRDN_3__,OK,20
04/04/2023 12:25:46.631,__SPRO__,OK,10
04/04/2023 12:25:46.647,__ZRDN_2__,OK,20
04/04/2023 12:25:46.693,__RLS_1__,OK,NULL
04/04/2023 12:25:47.637,__RLS_3__,OK,NULL
04/04/2023 12:25:47.738,__RLS_2__,OK,NULL
04/04/2023 12:25:47.793,__ZRDN_1__,OK,20
04/04/2023 12:25:47.817,__ZRDN_3__,OK,20
04/04/2023 12:25:47.832,__SPRO__,OK,10
04/04/2023 12:25:47.842,__ZRDN_2__,OK,20
04/04/2023 12:25:47.884,__RLS_1__,OK,NULL
04/04/2023 12:25:48.726,__RLS_3__,OK,NULL
04/04/2023 12:25:48.870,__RLS_2__,OK,NULL
04/04/2023 12:25:48.954,__ZRDN_1__,OK,20
04/04/2023 12:25:48.963,__ZRDN_3__,OK,20
04/04/2023 12:25:48.991,__SPRO__,OK,10
04/04/2023 12:25:48.993,__ZRDN_2__,OK,20
04/04/2023 12:25:49.033,__RLS_1__,OK,NULL
04/04/2023 12:25:49.819,__RLS_3__,OK,NULL
04/04/2023 12:25:49.972,__RLS_2__,OK,NULL
04/04/2023 12:25:50.088,__ZRDN_1__,OK,20
04/04/2023 12:25:50.092,__ZRDN_3__,OK,20
04/04/2023 12:25:50.123,__SPRO__,OK,10
04/04/2023 12:25:50.128,__ZRDN_2__,OK,20
04/04/2023 12:25:50.168,__RLS_1__,OK,NULL
04/04/2023 12:25:50.961,__RLS_3__,OK,NULL
04/04/2023 12:25:51.092,__RLS_2__,OK,NULL
04/04/2023 12:25:51.216,__ZRDN_1__,OK,20
04/04/2023 12:25:51.225,__ZRDN_3__,OK,20
04/04/2023 12:25:51.253,__SPRO__,OK,10
04/04/2023 12:25:51.262,__ZRDN_2__,OK,20
04/04/2023 12:25:51.305,__RLS_1__,OK,NULL
04/04/2023 12:25:52.135,__RLS_3__,OK,NULL
04/04/2023 12:25:52.223,__RLS_2__,OK,NULL
04/04/2023 12:25:52.347,__ZRDN_1__,OK,20
04/04/2023 12:25:52.359,__ZRDN_3__,OK,20
04/04/2023 12:25:52.385,__SPRO__,OK,10
04/04/2023 12:25:52.391,__ZRDN_2__,OK,20
04/04/2023 12:25:52.440,__RLS_1__,OK,NULL
04/04/2023 12:25:53.229,__RLS_3__,OK,NULL
04/04/2023 12:25:53.310,__RLS_2__,OK,NULL
04/04/2023 12:25:53.470,__ZRDN_1__,OK,20
04/04/2023 12:25:53.485,__ZRDN_3__,OK,20
04/04/2023 12:25:53.521,__SPRO__,OK,10
04/04/2023 12:25:53.524,__ZRDN_2__,OK,20
04/04/2023 12:25:53.629,__RLS_1__,OK,NULL
04/04/2023 12:25:54.268,__RLS_2__,Обнаружен Бал.блок,c31f5b,X7339072 Y3566672
04/04/2023 12:25:54.463,__RLS_3__,OK,NULL
04/04/2023 12:25:54.530,__RLS_2__,OK,NULL
04/04/2023 12:25:54.645,__ZRDN_1__,OK,20
04/04/2023 12:25:54.650,__ZRDN_3__,OK,20
04/04/2023 12:25:54.684,__SPRO__,OK,10
04/04/2023 12:25:54.698,__ZRDN_2__,OK,20
04/04/2023 12:25:54.822,__RLS_1__,OK,NULL
04/04/2023 12:25:55.531,__RLS_3__,OK,NULL
04/04/2023 12:25:55.637,__RLS_2__,OK,NULL
04/04/2023 12:25:55.795,__ZRDN_1__,OK,20
04/04/2023 12:25:55.823,__ZRDN_3__,OK,20
04/04/2023 12:25:55.851,__SPRO__,OK,10
04/04/2023 12:25:55.866,__ZRDN_2__,OK,20
04/04/2023 12:25:56.014,__RLS_1__,OK,NULL
04/04/2023 12:25:56.647,__RLS_3__,OK,NULL
04/04/2023 12:25:56.716,__RLS_2__,OK,NULL
04/04/2023 12:25:56.974,__ZRDN_1__,OK,20
04/04/2023 12:25:57.008,__ZRDN_3__,OK,20
04/04/2023 12:25:57.084,__SPRO__,OK,10
04/04/2023 12:25:57.101,__ZRDN_2__,OK,20
04/04/2023 12:25:57.260,__RLS_1__,OK,NULL
04/04/2023 12:25:57.769,__RLS_3__,OK,NULL
04/04/2023 12:25:57.859,__RLS_2__,OK,NULL
04/04/2023 12:25:58.116,__ZRDN_1__,OK,20
04/04/2023 12:25:58.166,__ZRDN_3__,OK,20
04/04/2023 12:25:58.254,__SPRO__,OK,10
04/04/2023 12:25:58.276,__ZRDN_2__,OK,20
04/04/2023 12:25:58.435,__RLS_1__,OK,NULL
04/04/2023 12:25:58.885,__RLS_3__,OK,NULL
04/04/2023 12:25:58.936,__RLS_2__,OK,NULL
04/04/2023 12:25:59.253,__ZRDN_1__,OK,20
04/04/2023 12:25:59.297,__ZRDN_3__,OK,20
04/04/2023 12:25:59.380,__SPRO__,OK,10
04/04/2023 12:25:59.409,__ZRDN_2__,OK,20
04/04/2023 12:25:59.584,__RLS_1__,OK,NULL
04/04/2023 12:25:59.983,__RLS_3__,OK,NULL
04/04/2023 12:26:00.038,__RLS_2__,OK,NULL
04/04/2023 12:26:00.434,__ZRDN_1__,OK,20
04/04/2023 12:26:00.458,__ZRDN_3__,OK,20
04/04/2023 12:26:00.494,__SPRO__,OK,10
04/04/2023 12:26:00.519,__ZRDN_2__,OK,20
04/04/2023 12:26:00.706,__RLS_1__,OK,NULL
04/04/2023 12:26:01.114,__RLS_3__,OK,NULL
04/04/2023 12:26:01.152,__RLS_2__,OK,NULL
04/04/2023 12:26:01.600,__ZRDN_1__,OK,20
04/04/2023 12:26:01.605,__ZRDN_3__,OK,20
04/04/2023 12:26:01.624,__SPRO__,OK,10
04/04/2023 12:26:01.635,__ZRDN_2__,OK,20
04/04/2023 12:26:01.826,__RLS_1__,OK,NULL
04/04/2023 12:26:02.225,__RLS_3__,OK,NULL
04/04/2023 12:26:02.257,__RLS_2__,OK,NULL
04/04/2023 12:26:02.780,__ZRDN_1__,OK,20
04/04/2023 12:26:02.791,__ZRDN_3__,OK,20
04/04/2023 12:26:02.801,__SPRO__,OK,10
04/04/2023 12:26:02.805,__ZRDN_2__,OK,20
04/04/2023 12:26:02.967,__RLS_1__,OK,NULL
04/04/2023 12:26:03.381,__RLS_3__,OK,NULL
04/04/2023 12:26:03.416,__RLS_2__,OK,NULL
04/04/2023 12:26:04.005,__ZRDN_1__,OK,20
04/04/2023 12:26:04.009,__ZRDN_3__,OK,20
04/04/2023 12:26:04.014,__ZRDN_2__,OK,20
04/04/2023 12:26:04.019,__SPRO__,OK,10
04/04/2023 12:26:04.085,__RLS_1__,OK,NULL
04/04/2023 12:26:04.791,__RLS_3__,OK,NULL
04/04/2023 12:26:04.891,__RLS_2__,OK,NULL
04/04/2023 12:26:05.201,__ZRDN_1__,OK,20
04/04/2023 12:26:05.206,__ZRDN_3__,OK,20
04/04/2023 12:26:05.210,__SPRO__,OK,10
04/04/2023 12:26:05.211,__ZRDN_2__,OK,20
04/04/2023 12:26:05.244,__RLS_1__,OK,NULL
04/04/2023 12:26:06.146,__RLS_3__,OK,NULL
04/04/2023 12:26:06.260,__RLS_2__,OK,NULL
04/04/2023 12:26:06.368,__ZRDN_1__,OK,20
04/04/2023 12:26:06.373,__SPRO__,OK,10
04/04/2023 12:26:06.373,__ZRDN_3__,OK,20
04/04/2023 12:26:06.384,__ZRDN_2__,OK,20
04/04/2023 12:26:06.409,__RLS_1__,OK,NULL
04/04/2023 12:26:07.363,__RLS_3__,OK,NULL
04/04/2023 12:26:07.483,__RLS_2__,OK,NULL
04/04/2023 12:26:07.563,__ZRDN_1__,OK,20
04/04/2023 12:26:07.565,__ZRDN_3__,OK,20
04/04/2023 12:26:07.572,__SPRO__,OK,10
04/04/2023 12:26:07.578,__ZRDN_2__,OK,20
04/04/2023 12:26:07.594,__RLS_1__,OK,NULL
04/04/2023 12:26:08.565,__RLS_3__,OK,NULL
04/04/2023 12:26:08.662,__RLS_2__,OK,NULL
04/04/2023 12:26:08.718,__ZRDN_1__,OK,20
04/04/2023 12:26:08.722,__ZRDN_3__,OK,20
04/04/2023 12:26:08.767,__SPRO__,OK,10
04/04/2023 12:26:08.773,__ZRDN_2__,OK,20
04/04/2023 12:26:08.810,__RLS_1__,OK,NULL
04/04/2023 12:26:09.761,__RLS_3__,OK,NULL
04/04/2023 12:26:09.860,__RLS_2__,OK,NULL
04/04/2023 12:26:09.879,__ZRDN_3__,OK,20
04/04/2023 12:26:09.883,__ZRDN_1__,OK,20
04/04/2023 12:26:09.924,__SPRO__,OK,10
04/04/2023 12:26:09.931,__ZRDN_2__,OK,20
04/04/2023 12:26:09.976,__RLS_1__,OK,NULL
04/04/2023 12:26:10.954,__RLS_3__,OK,NULL
04/04/2023 12:26:11.021,__RLS_2__,OK,NULL
04/04/2023 12:26:11.036,__ZRDN_1__,OK,20
04/04/2023 12:26:11.040,__ZRDN_3__,OK,20
04/04/2023 12:26:11.080,__SPRO__,OK,10
04/04/2023 12:26:11.085,__ZRDN_2__,OK,20
04/04/2023 12:26:11.131,__RLS_1__,OK,NULL
04/04/2023 12:26:12.139,__RLS_3__,OK,NULL
04/04/2023 12:26:12.219,__RLS_2__,OK,NULL
04/04/2023 12:26:12.221,__ZRDN_1__,OK,20
04/04/2023 12:26:12.223,__ZRDN_3__,OK,20
04/04/2023 12:26:12.253,__SPRO__,OK,10
04/04/2023 12:26:12.256,__ZRDN_2__,OK,20
04/04/2023 12:26:12.298,__RLS_1__,OK,NULL
04/04/2023 12:26:13.335,__RLS_3__,OK,NULL
04/04/2023 12:26:13.409,__RLS_2__,OK,NULL
04/04/2023 12:26:13.415,__ZRDN_1__,OK,20
04/04/2023 12:26:13.415,__ZRDN_3__,OK,20
04/04/2023 12:26:13.427,__SPRO__,OK,10
04/04/2023 12:26:13.443,__ZRDN_2__,OK,20
04/04/2023 12:26:13.476,__RLS_1__,OK,NULL
04/04/2023 12:26:14.494,__RLS_3__,OK,NULL
04/04/2023 12:26:14.591,__RLS_2__,OK,NULL
04/04/2023 12:26:14.601,__ZRDN_1__,OK,20
04/04/2023 12:26:14.604,__ZRDN_3__,OK,20
04/04/2023 12:26:14.609,__SPRO__,OK,10
04/04/2023 12:26:14.618,__ZRDN_2__,OK,20
04/04/2023 12:26:14.654,__RLS_1__,OK,NULL
04/04/2023 12:26:15.646,__RLS_3__,OK,NULL
04/04/2023 12:26:15.770,__RLS_2__,OK,NULL
04/04/2023 12:26:15.781,__ZRDN_1__,OK,20
04/04/2023 12:26:15.794,__ZRDN_3__,OK,20
04/04/2023 12:26:15.799,__SPRO__,OK,10
04/04/2023 12:26:15.799,__ZRDN_2__,OK,20
04/04/2023 12:26:15.844,__RLS_1__,OK,NULL
04/04/2023 12:26:16.873,__RLS_3__,OK,NULL
04/04/2023 12:26:16.973,__RLS_2__,OK,NULL
04/04/2023 12:26:16.984,__ZRDN_3__,OK,20
04/04/2023 12:26:16.986,__ZRDN_1__,OK,20
04/04/2023 12:26:16.998,__SPRO__,OK,10
04/04/2023 12:26:17.006,__ZRDN_2__,OK,20
04/04/2023 12:26:17.037,__RLS_1__,OK,NULL
04/04/2023 12:26:18.152,__RLS_3__,OK,NULL
04/04/2023 12:26:18.233,__RLS_2__,OK,NULL
04/04/2023 12:26:18.238,__ZRDN_3__,OK,20
04/04/2023 12:26:18.242,__ZRDN_1__,OK,20
04/04/2023 12:26:18.248,__ZRDN_2__,OK,20
04/04/2023 12:26:18.251,__SPRO__,OK,10
04/04/2023 12:26:18.276,__RLS_1__,OK,NULL
04/04/2023 12:26:19.452,__RLS_3__,OK,NULL
04/04/2023 12:26:19.524,__RLS_2__,OK,NULL
04/04/2023 12:26:19.529,__ZRDN_1__,OK,20
04/04/2023 12:26:19.534,__SPRO__,OK,10
04/04/2023 12:26:19.535,__ZRDN_3__,OK,20
04/04/2023 12:26:19.544,__ZRDN_2__,OK,20
04/04/2023 12:26:19.564,__RLS_1__,OK,NULL
04/04/2023 12:26:20.606,__RLS_3__,OK,NULL
04/04/2023 12:26:20.706,__RLS_2__,OK,NULL
04/04/2023 12:26:20.723,__SPRO__,OK,10
04/04/2023 12:26:20.726,__ZRDN_1__,OK,20
04/04/2023 12:26:20.727,__ZRDN_3__,OK,20
04/04/2023 12:26:20.742,__ZRDN_2__,OK,20
04/04/2023 12:26:20.759,__RLS_1__,OK,NULL
04/04/2023 12:26:21.732,__RLS_3__,OK,NULL
04/04/2023 12:26:21.879,__RLS_2__,OK,NULL
04/04/2023 12:26:21.897,__ZRDN_1__,OK,20
04/04/2023 12:26:21.909,__ZRDN_3__,OK,20
04/04/2023 12:26:21.915,__SPRO__,OK,10
04/04/2023 12:26:21.920,__ZRDN_2__,OK,20
04/04/2023 12:26:21.947,__RLS_1__,OK,NULL
04/04/2023 12:26:22.859,__RLS_3__,OK,NULL
04/04/2023 12:26:23.048,__RLS_2__,OK,NULL
04/04/2023 12:26:23.068,__ZRDN_1__,OK,20
04/04/2023 12:26:23.068,__ZRDN_3__,OK,20
04/04/2023 12:26:23.080,__SPRO__,OK,10
04/04/2023 12:26:23.085,__ZRDN_2__,OK,20
04/04/2023 12:26:23.121,__RLS_1__,OK,NULL
04/04/2023 12:26:24.129,__RLS_3__,OK,NULL
04/04/2023 12:26:24.248,__RLS_2__,OK,NULL
04/04/2023 12:26:24.253,__ZRDN_1__,OK,20
04/04/2023 12:26:24.257,__ZRDN_3__,OK,20
04/04/2023 12:26:24.263,__SPRO__,OK,10
04/04/2023 12:26:24.277,__ZRDN_2__,OK,20
04/04/2023 12:26:24.306,__RLS_1__,OK,NULL
04/04/2023 12:26:25.371,__RLS_3__,OK,NULL
04/04/2023 12:26:25.442,__RLS_2__,OK,NULL
04/04/2023 12:26:25.453,__ZRDN_3__,OK,20
04/04/2023 12:26:25.461,__ZRDN_1__,OK,20
04/04/2023 12:26:25.467,__SPRO__,OK,10
04/04/2023 12:26:25.470,__ZRDN_2__,OK,20
04/04/2023 12:26:25.499,__RLS_1__,OK,NULL
04/04/2023 12:26:26.519,__RLS_3__,OK,NULL
04/04/2023 12:26:26.624,__RLS_2__,OK,NULL
04/04/2023 12:26:26.647,__ZRDN_3__,OK,20
04/04/2023 12:26:26.651,__ZRDN_1__,OK,20
04/04/2023 12:26:26.657,__SPRO__,OK,10
04/04/2023 12:26:26.665,__ZRDN_2__,OK,20
04/04/2023 12:26:26.694,__RLS_1__,OK,NULL
04/04/2023 12:26:27.779,__RLS_3__,OK,NULL
04/04/2023 12:26:27.878,__RLS_2__,OK,NULL
04/04/2023 12:26:27.881,__ZRDN_3__,OK,20
04/04/2023 12:26:27.887,__ZRDN_2__,OK,20
04/04/2023 12:26:27.891,__ZRDN_1__,OK,20
04/04/2023 12:26:27.899,__SPRO__,OK,10
04/04/2023 12:26:27.921,__RLS_1__,OK,NULL
04/04/2023 12:26:29.014,__RLS_3__,OK,NULL
04/04/2023 12:26:29.114,__RLS_2__,OK,NULL
04/04/2023 12:26:29.123,__ZRDN_3__,OK,20
04/04/2023 12:26:29.125,__ZRDN_1__,OK,20
04/04/2023 12:26:29.132,__SPRO__,OK,10
04/04/2023 12:26:29.133,__ZRDN_2__,OK,20
04/04/2023 12:26:29.158,__RLS_1__,OK,NULL
04/04/2023 12:26:30.321,__RLS_3__,OK,NULL
04/04/2023 12:26:30.386,__ZRDN_3__,OK,20
04/04/2023 12:26:30.388,__RLS_2__,OK,NULL
04/04/2023 12:26:30.390,__ZRDN_1__,OK,20
04/04/2023 12:26:30.398,__SPRO__,OK,10
04/04/2023 12:26:30.399,__ZRDN_2__,OK,20
04/04/2023 12:26:30.426,__RLS_1__,OK,NULL
04/04/2023 12:26:31.542,__RLS_3__,OK,NULL
04/04/2023 12:26:31.602,__RLS_2__,OK,NULL
04/04/2023 12:26:31.604,__ZRDN_3__,OK,20
04/04/2023 12:26:31.606,__ZRDN_1__,OK,20
04/04/2023 12:26:31.608,__ZRDN_2__,OK,20
04/04/2023 12:26:31.613,__SPRO__,OK,10
04/04/2023 12:26:31.639,__RLS_1__,OK,NULL
04/04/2023 12:26:32.773,__RLS_3__,OK,NULL
04/04/2023 12:26:32.831,__RLS_2__,OK,NULL
04/04/2023 12:26:32.838,__ZRDN_1__,OK,20
04/04/2023 12:26:32.839,__ZRDN_2__,OK,20
04/04/2023 12:26:32.841,__SPRO__,OK,10
04/04/2023 12:26:32.845,__ZRDN_3__,OK,20
04/04/2023 12:26:32.868,__RLS_1__,OK,NULL
04/04/2023 12:26:34.017,__RLS_3__,OK,NULL
04/04/2023 12:26:34.081,__ZRDN_1__,OK,20
