38ede6;4104392;3897422
959cec;3084650;3492640
b47f00;2610568;4245432
91764b;2893984;4305000
38ede6;4105784;3898844
959cec;3085335;3492836
b47f00;2611264;4245736
91764b;2894067;4305500
38ede6;4106480;3899555
959cec;3086020;3493032
b47f00;2611960;4246040
91764b;2894150;4306000
38ede6;4107176;3900266
959cec;3086705;3493228
b47f00;2612656;4246344
91764b;2894233;4306500
38ede6;4107872;3900977
959cec;3087390;3493424
b47f00;2613352;4246648
91764b;2894316;4307000
38ede6;4108568;3901688
959cec;3088075;3493620
b47f00;2614048;4246952
91764b;2894399;4307500
38ede6;4109264;3902399
959cec;3088760;3493816
b47f00;2614744;4247256
91764b;2894482;4308000
38ede6;4109960;3903110
959cec;3089445;3494012
b47f00;2615440;4247560
91764b;2894565;4308500
38ede6;4110656;3903821
959cec;3090130;3494208
b47f00;2616136;4247864
91764b;2894648;4309000
38ede6;4111352;3904532
959cec;3090815;3494404
b47f00;2616832;4248168
91764b;2894731;4309500
38ede6;4112048;3905243
959cec;3091500;3494600
b47f00;2617528;4248472
91764b;2894814;4310000
38ede6;4112744;3905954
959cec;3092185;3494796
b47f00;2618224;4248776
91764b;2894897;4310500
38ede6;4113440;3906665
959cec;3092870;3494992
b47f00;2618920;4249080
91764b;2894980;4311000
38ede6;4114136;3907376
959cec;3093555;3495188
b47f00;2619616;4249384
91764b;2895063;4311500
38ede6;4114832;3908087
959cec;3094240;3495384
b47f00;2620312;4249688
91764b;2895146;4312000
38ede6;4115528;3908798
959cec;3094925;3495580
b47f00;2621008;4249992
91764b;2895229;4312500
38ede6;4116224;3909509
959cec;3095610;3495776
b47f00;2621704;4250296
91764b;2895312;4313000
38ede6;4116920;3910220
959cec;3096295;3495972
b47f00;2622400;4250600
91764b;2895395;4313500
38ede6;4117616;3910931
959cec;3096980;3496168
b47f00;2623096;4250904
91764b;2895478;4314000
38ede6;4118312;3911642
959cec;3097665;3496364
b47f00;2623792;4251208
91764b;2895561;4314500
38ede6;4119008;3912353
959cec;3098350;3496560
b47f00;2624488;4251512
91764b;2895644;4315000
38ede6;4119704;3913064
959cec;3099035;3496756
b47f00;2625184;4251816
91764b;2895727;4315500
38ede6;4120400;3913775
959cec;3099720;3496952
b47f00;2625880;4252120
91764b;2895810;4316000
38ede6;4121096;3914486
959cec;3100405;3497148
b47f00;2626576;4252424
91764b;2895893;4316500
38ede6;4121792;3915197
959cec;3101090;3497344
b47f00;2627272;4252728
91764b;2895976;4317000
38ede6;4122488;3915908
959cec;3101775;3497540
b47f00;2627968;4253032
91764b;2896059;4317500
38ede6;4123184;3916619
959cec;3102460;3497736
b47f00;2628664;4253336
91764b;2896142;4318000
38ede6;4123880;3917330
959cec;3103145;3497932
b47f00;2629360;4253640
91764b;2896225;4318500
38ede6;4124576;3918041
959cec;3103830;3498128
b47f00;2630056;4253944
91764b;2896308;4319000
38ede6;4125272;3918752
959cec;3104515;3498324
b47f00;2630752;4254248
91764b;2896391;4319500
38ede6;4125968;3919463
b47f00;2632144;4254856
91764b;2896557;4320500
38ede6;4127360;3920885
959cec;3105200;3498520
38ede6;4128056;3921596
959cec;3105885;3498716
91764b;2896723;4321500
38ede6;4128752;3922307
959cec;3106570;3498912
b47f00;2632840;4255160
38ede6;4129448;3923018
959cec;3107255;3499108
b47f00;2633536;4255464
38ede6;4130144;3923729
959cec;3107940;3499304
b47f00;2634232;4255768
91764b;2896806;4322000
91764b;2896972;4323000
38ede6;4130840;3924440
959cec;3108625;3499500
b47f00;2634928;4256072
91764b;2897055;4323500
38ede6;4131536;3925151
959cec;3109310;3499696
b47f00;2635624;4256376
38ede6;4132232;3925862
959cec;3109995;3499892
b47f00;2636320;4256680
38ede6;4132928;3926573
959cec;3110680;3500088
b47f00;2637016;4256984
91764b;2897138;4324000
91764b;2897304;4325000
38ede6;4133624;3927284
959cec;3111365;3500284
b47f00;2637712;4257288
91764b;2897387;4325500
38ede6;4134320;3927995
959cec;3112050;3500480
b47f00;2638408;4257592
91764b;2897470;4326000
38ede6;4135016;3928706
959cec;3112735;3500676
b47f00;2639104;4257896
38ede6;4135712;3929417
959cec;3113420;3500872
b47f00;2639800;4258200
959cec;3114105;3501068
b47f00;2640496;4258504
91764b;2897553;4326500
959cec;3114790;3501264
b47f00;2641192;4258808
91764b;2897636;4327000
38ede6;4136408;3930128
38ede6;4137800;3931550
959cec;3115475;3501460
b47f00;2641888;4259112
91764b;2897719;4327500
91764b;2897885;4328500
38ede6;4138496;3932261
959cec;3116160;3501656
b47f00;2642584;4259416
959cec;3116845;3501852
b47f00;2643280;4259720
959cec;3117530;3502048
b47f00;2643976;4260024
91764b;2897968;4329000
38ede6;4139192;3932972
91764b;2898134;4330000
38ede6;4140584;3934394
959cec;3118215;3502244
b47f00;2644672;4260328
38ede6;4141280;3935105
959cec;3118900;3502440
b47f00;2645368;4260632
959cec;3119585;3502636
b47f00;2646064;4260936
91764b;2898217;4330500
959cec;3120270;3502832
b47f00;2646760;4261240
91764b;2898300;4331000
38ede6;4141976;3935816
959cec;3120955;3503028
b47f00;2647456;4261544
91764b;2898383;4331500
38ede6;4142672;3936527
959cec;3121640;3503224
b47f00;2648152;4261848
91764b;2898466;4332000
38ede6;4143368;3937238
959cec;3122325;3503420
b47f00;2648848;4262152
91764b;2898549;4332500
38ede6;4144064;3937949
38ede6;4145456;3939371
959cec;3123010;3503616
b47f00;2649544;4262456
91764b;2898632;4333000
959cec;3123695;3503812
b47f00;2650240;4262760
91764b;2898715;4333500
91764b;2898881;4334500
38ede6;4146848;3940793
959cec;3124380;3504008
b47f00;2650936;4263064
38ede6;4147544;3941504
959cec;3125065;3504204
b47f00;2651632;4263368
38ede6;4148240;3942215
959cec;3125750;3504400
b47f00;2652328;4263672
91764b;2898964;4335000
38ede6;4148936;3942926
959cec;3126435;3504596
b47f00;2653024;4263976
91764b;2899047;4335500
38ede6;4149632;3943637
959cec;3127120;3504792
b47f00;2653720;4264280
91764b;2899130;4336000
91764b;2899296;4337000
38ede6;4150328;3944348
959cec;3127805;3504988
b47f00;2654416;4264584
91764b;2899379;4337500
38ede6;4151024;3945059
959cec;3128490;3505184
b47f00;2655112;4264888
91764b;2899462;4338000
38ede6;4151720;3945770
959cec;3129175;3505380
b47f00;2655808;4265192
b47f00;2657200;4265800
91764b;2899545;4338500
38ede6;4152416;3946481
959cec;3129860;3505576
b47f00;2657896;4266104
91764b;2899628;4339000
38ede6;4153112;3947192
959cec;3130545;3505772
b47f00;2658592;4266408
91764b;2899711;4339500
38ede6;4153808;3947903
959cec;3131230;3505968
959cec;3132600;3506360
b47f00;2659288;4266712
91764b;2899794;4340000
38ede6;4154504;3948614
959cec;3133285;3506556
b47f00;2659984;4267016
91764b;2899877;4340500
38ede6;4155200;3949325
959cec;3133970;3506752
311679;3961617;4547454
b47f00;2660680;4267320
91764b;2899960;4341000
38ede6;4155896;3950036
959cec;3134655;3506948
311679;3970234;4543908
b47f00;2661376;4267624
91764b;2900043;4341500
38ede6;4156592;3950747
959cec;3135340;3507144
b47f00;2662072;4267928
91764b;2900126;4342000
38ede6;4157288;3951458
959cec;3136025;3507340
b47f00;2662768;4268232
91764b;2900209;4342500
38ede6;4157984;3952169
959cec;3136710;3507536
b47f00;2663464;4268536
91764b;2900292;4343000
38ede6;4158680;3952880
38ede6;4159376;3953591
959cec;3138080;3507928
b47f00;2664856;4269144
91764b;2900458;4344000
38ede6;4160072;3954302
959cec;3138765;3508124
b47f00;2665552;4269448
91764b;2900541;4344500
38ede6;4160768;3955013
b47f00;2666248;4269752
91764b;2900624;4345000
38ede6;4161464;3955724
91764b;2900707;4345500
38ede6;4162160;3956435
959cec;3139450;3508320
91764b;2900790;4346000
38ede6;4162856;3957146
959cec;3140135;3508516
b47f00;2666944;4270056
b47f00;2668336;4270664
91764b;2900873;4346500
38ede6;4163552;3957857
959cec;3140820;3508712
b47f00;2669032;4270968
91764b;2900956;4347000
38ede6;4164248;3958568
959cec;3141505;3508908
959cec;3142875;3509300
b47f00;2669728;4271272
91764b;2901039;4347500
38ede6;4164944;3959279
959cec;3143560;3509496
b47f00;2670424;4271576
91764b;2901122;4348000
38ede6;4165640;3959990
959cec;3144245;3509692
b47f00;2671120;4271880
91764b;2901205;4348500
38ede6;4166336;3960701
91764b;2901288;4349000
38ede6;4167032;3961412
91764b;2901371;4349500
38ede6;4167728;3962123
959cec;3144930;3509888
b47f00;2671816;4272184
b47f00;2673208;4272792
91764b;2901454;4350000
38ede6;4168424;3962834
959cec;3145615;3510084
959cec;3146985;3510476
b47f00;2673904;4273096
91764b;2901537;4350500
38ede6;4169120;3963545
959cec;3147670;3510672
b47f00;2674600;4273400
91764b;2901620;4351000
38ede6;4169816;3964256
959cec;3148355;3510868
b47f00;2675296;4273704
91764b;2901703;4351500
38ede6;4170512;3964967
959cec;3149040;3511064
b47f00;2675992;4274008
91764b;2901786;4352000
38ede6;4171208;3965678
959cec;3149725;3511260
b47f00;2676688;4274312
91764b;2901869;4352500
38ede6;4171904;3966389
959cec;3150410;3511456
c94c68;2872399;4757914
b47f00;2677384;4274616
91764b;2901952;4353000
38ede6;4172600;3967100
959cec;3151095;3511652
c94c68;2872798;4757828
b47f00;2678080;4274920
91764b;2902035;4353500
38ede6;4173296;3967811
959cec;3151780;3511848
c94c68;2873197;4757742
b47f00;2678776;4275224
91764b;2902118;4354000
38ede6;4173992;3968522
959cec;3152465;3512044
c94c68;2873596;4757656
b47f00;2679472;4275528
91764b;2902201;4354500
38ede6;4174688;3969233
959cec;3153150;3512240
c94c68;2873995;4757570
b47f00;2680168;4275832
91764b;2902284;4355000
38ede6;4175384;3969944
959cec;3153835;3512436
c94c68;2874394;4757484
b47f00;2680864;4276136
91764b;2902367;4355500
38ede6;4176080;3970655
959cec;3154520;3512632
c94c68;2874793;4757398
b47f00;2681560;4276440
91764b;2902450;4356000
38ede6;4176776;3971366
959cec;3155205;3512828
c94c68;2875192;4757312
b47f00;2682256;4276744
91764b;2902533;4356500
38ede6;4177472;3972077
959cec;3155890;3513024
c94c68;2875591;4757226
b47f00;2682952;4277048
91764b;2902616;4357000
38ede6;4178168;3972788
959cec;3156575;3513220
c94c68;2875990;4757140
b47f00;2683648;4277352
91764b;2902699;4357500
38ede6;4178864;3973499
b47f00;2684344;4277656
91764b;2902782;4358000
38ede6;4179560;3974210
b47f00;2683648;4277352
b47f00;2685040;4277960
91764b;2902865;4358500
38ede6;4180256;3974921
959cec;3157260;3513416
c94c68;2876389;4757054
38ede6;4180952;3975632
959cec;3157945;3513612
c94c68;2876788;4756968
b47f00;2686432;4278568
91764b;2903031;4359500
38ede6;4181648;3976343
959cec;3158630;3513808
c94c68;2877187;4756882
959cec;3160000;3514200
c94c68;2877985;4756710
6867d2;3817848;4661577
b47f00;2687128;4278872
91764b;2903114;4360000
38ede6;4182344;3977054
c94c68;2878384;4756624
6867d2;3818696;4661154
b47f00;2687824;4279176
91764b;2903197;4360500
38ede6;4183040;3977765
959cec;3161370;3514592
c94c68;2878783;4756538
6867d2;3819544;4660731
b47f00;2688520;4279480
91764b;2903280;4361000
38ede6;4183736;3978476
959cec;3162055;3514788
c94c68;2879182;4756452
b47f00;2689216;4279784
6867d2;3820392;4660308
91764b;2903363;4361500
38ede6;4184432;3979187
959cec;3162740;3514984
c94c68;2879581;4756366
6867d2;3821240;4659885
b47f00;2689912;4280088
91764b;2903446;4362000
38ede6;4185128;3979898
959cec;3163425;3515180
c94c68;2879980;4756280
6867d2;3822088;4659462
b47f00;2690608;4280392
91764b;2903529;4362500
38ede6;4185824;3980609
959cec;3164110;3515376
c94c68;2880379;4756194
6867d2;3822936;4659039
b47f00;2691304;4280696
91764b;2903612;4363000
38ede6;4186520;3981320
c94c68;2880778;4756108
6867d2;3823784;4658616
b47f00;2692000;4281000
91764b;2903695;4363500
38ede6;4187216;3982031
c94c68;2881177;4756022
b47f00;2692696;4281304
6867d2;3824632;4658193
91764b;2903778;4364000
38ede6;4187912;3982742
c94c68;2881576;4755936
6867d2;3825480;4657770
b47f00;2693392;4281608
91764b;2903861;4364500
38ede6;4188608;3983453
c94c68;2881975;4755850
6867d2;3826328;4657347
b47f00;2694088;4281912
91764b;2903944;4365000
38ede6;4189304;3984164
c94c68;2882374;4755764
6867d2;3827176;4656924
b47f00;2694784;4282216
91764b;2904027;4365500
38ede6;4190000;3984875
91764b;2904110;4366000
38ede6;4190696;3985586
91764b;2904193;4366500
38ede6;4191392;3986297
c94c68;2882773;4755678
6867d2;3828024;4656501
b47f00;2695480;4282520
91764b;2904276;4367000
38ede6;4192088;3987008
c94c68;2883172;4755592
6867d2;3828872;4656078
b47f00;2696176;4282824
c94c68;2883970;4755420
b47f00;2697568;4283432
6867d2;3830568;4655232
91764b;2904359;4367500
38ede6;4192784;3987719
6867d2;3831416;4654809
b47f00;2698264;4283736
91764b;2904442;4368000
38ede6;4193480;3988430
c94c68;2884768;4755248
6867d2;3832264;4654386
b47f00;2698960;4284040
91764b;2904525;4368500
38ede6;4194176;3989141
c94c68;2885167;4755162
6867d2;3833112;4653963
b47f00;2699656;4284344
91764b;2904608;4369000
38ede6;4194872;3989852
c94c68;2885566;4755076
6867d2;3833960;4653540
b47f00;2700352;4284648
91764b;2904691;4369500
38ede6;4195568;3990563
c94c68;2885965;4754990
6867d2;3834808;4653117
b47f00;2701048;4284952
91764b;2904774;4370000
38ede6;4196264;3991274
b47f00;2701744;4285256
91764b;2904857;4370500
38ede6;4196960;3991985
b47f00;2702440;4285560
6867d2;3836504;4652271
91764b;2904940;4371000
38ede6;4197656;3992696
c94c68;2886364;4754904
91764b;2905023;4371500
38ede6;4198352;3993407
c94c68;2886763;4754818
c94c68;2887561;4754646
6867d2;3838200;4651425
b47f00;2703832;4286168
91764b;2905106;4372000
38ede6;4199048;3994118
c94c68;2887960;4754560
6867d2;3839048;4651002
b47f00;2704528;4286472
91764b;2905189;4372500
38ede6;4199744;3994829
c94c68;2888359;4754474
6867d2;3839896;4650579
b47f00;2705224;4286776
38ede6;4200440;3995540
c94c68;2888758;4754388
6867d2;3840744;4650156
b47f00;2705920;4287080
38ede6;4201136;3996251
c94c68;2889157;4754302
6867d2;3841592;4649733
b47f00;2706616;4287384
38ede6;4201832;3996962
c94c68;2889556;4754216
b47f00;2707312;4287688
6867d2;3842440;4649310
38ede6;4202528;3997673
c94c68;2889955;4754130
6867d2;3843288;4648887
b47f00;2708008;4287992
38ede6;4203224;3998384
c94c68;2890354;4754044
6867d2;3844136;4648464
b47f00;2708704;4288296
38ede6;4203920;3999095
c94c68;2890753;4753958
6867d2;3844984;4648041
b47f00;2709400;4288600
38ede6;4204616;3999806
c94c68;2891152;4753872
6867d2;3845832;4647618
b47f00;2710096;4288904
38ede6;4205312;4000517
c94c68;2891551;4753786
6867d2;3846680;4647195
b47f00;2710792;4289208
38ede6;4206008;4001228
c94c68;2891950;4753700
6867d2;3847528;4646772
b47f00;2711488;4289512
38ede6;4206704;4001939
c94c68;2892349;4753614
6867d2;3848376;4646349
b47f00;2712184;4289816
38ede6;4207400;4002650
c94c68;2892748;4753528
6867d2;3849224;4645926
b47f00;2712880;4290120
38ede6;4208096;4003361
c94c68;2893147;4753442
6867d2;3850072;4645503
38ede6;4208792;4004072
c94c68;2893546;4753356
6867d2;3850920;4645080
38ede6;4209488;4004783
c94c68;2893945;4753270
6867d2;3851768;4644657
c94c68;2894344;4753184
6867d2;3852616;4644234
c94c68;2894743;4753098
6867d2;3853464;4643811
c94c68;2895142;4753012
6867d2;3854312;4643388
c94c68;2895541;4752926
6867d2;3855160;4642965
c94c68;2895940;4752840
6867d2;3856008;4642542
c94c68;2896339;4752754
6867d2;3856856;4642119
c94c68;2896738;4752668
6867d2;3857704;4641696
c94c68;2897137;4752582
6867d2;3858552;4641273
c94c68;2897536;4752496
6867d2;3859400;4640850
c94c68;2897935;4752410
6867d2;3860248;4640427
c94c68;2898334;4752324
6867d2;3861096;4640004
c94c68;2898733;4752238
6867d2;3861944;4639581
c94c68;2899132;4752152
6867d2;3862792;4639158
c94c68;2899531;4752066
6867d2;3863640;4638735
c94c68;2899930;4751980
6867d2;3864488;4638312
c94c68;2900728;4751808
6867d2;3866184;4637466
c94c68;2901127;4751722
6867d2;3867032;4637043
c94c68;2901526;4751636
6867d2;3867880;4636620
c94c68;2901127;4751722
c94c68;2901526;4751636
c94c68;2901925;4751550
6867d2;3868728;4636197
6867d2;3870424;4635351
c94c68;2902324;4751464
c94c68;2903122;4751292
6867d2;3871272;4634928
c94c68;2903521;4751206
6867d2;3872120;4634505
c94c68;2903920;4751120
6867d2;3872968;4634082
c94c68;2904718;4750948
6867d2;3874664;4633236
c94c68;2905516;4750776
6867d2;3876360;4632390
67c804;3225179;4296051
c94c68;2905915;4750690
6867d2;3877208;4631967
6867d2;3878904;4631121
67c804;3225358;4296102
c94c68;2906314;4750604
67c804;3225537;4296153
c94c68;2906713;4750518
67c804;3225716;4296204
c94c68;2907112;4750432
6867d2;3879752;4630698
6867d2;3881448;4629852
67c804;3225895;4296255
c94c68;2907511;4750346
6867d2;3882296;4629429
67c804;3226074;4296306
c94c68;2907910;4750260
67c804;3226253;4296357
c94c68;2908309;4750174
67c804;3226432;4296408
c94c68;2908708;4750088
6867d2;3883144;4629006
67c804;3226611;4296459
c94c68;2909107;4750002
6867d2;3883992;4628583
c94c68;2909905;4749830
6867d2;3885688;4627737
67c804;3226790;4296510
c94c68;2910304;4749744
6867d2;3886536;4627314
67c804;3226969;4296561
67c804;3227327;4296663
c94c68;2910703;4749658
6867d2;3887384;4626891
67c804;3227506;4296714
c94c68;2911102;4749572
6867d2;3888232;4626468
67c804;3227685;4296765
c94c68;2911501;4749486
6867d2;3889080;4626045
67c804;3227864;4296816
c94c68;2911900;4749400
6867d2;3889928;4625622
67c804;3228043;4296867
c94c68;2912299;4749314
6867d2;3890776;4625199
6867d2;3891624;4624776
67c804;3228222;4296918
c94c68;2912698;4749228
67c804;3228401;4296969
c94c68;2913097;4749142
6867d2;3892472;4624353
